cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters,BBL,latitude,longitude
9514162,3031207501,36047049100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,8031474,UNAVAILABLE OWNER,45.0,2018.0,1.0,,,46 Cook Street,Breakdown available,0.0,4.0,8.0,2.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3031207501.0,40.7020045,-73.9417216
9564014,3027710001,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,2421900,310 GRAHAM LLC,24.0,2016.0,2.0,,,310 Graham Avenue,Breakdown available,0.0,2.0,3.0,3.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3027710001.0,40.7132645,-73.943858
9557599,3048130019,36047087401,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1.0,1.0,322650,RUTLAND CAPITAL LLC,8.0,2016.0,2.0,,,664 Rutland Road,Breakdown available,0.0,1.0,4.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3048130019.0,40.6599227,-73.9386515
9557600,3048130020,36047087401,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1.0,,322650,RUTLAND CAPITAL LLC,8.0,2016.0,2.0,,,668 Rutland Road,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3048130020.0,40.6599282,-73.9385613
9570488,3032490035,36047044500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1.0,,2784150,BUT WHY CORP.,27.0,2017.0,1.0,,,371 Stockholm Street,Breakdown available,0.0,0.0,9.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032490035.0,40.7047622,-73.9179365
9580816,3055900052,36047011200,Sunset Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,1.0,1494450,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",35.0,1926.0,1.0,11.2,7.0,961 42 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3055900052.0,40.6434209,-73.9950309
9620437,3056130044,36047011200,Sunset Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,,393750,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",20.0,1922.0,1.0,7.5,8.5,983 46 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3056130044.0,40.6409616,-73.997103
9624758,3056250005,36047011400,Borough Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,1.0,722250,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",42.0,1926.0,1.0,7.8,5.5,902 47 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3056250005.0,40.6411401,-73.9996829
9648304,3056250008,36047011400,Borough Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,1.0,873000,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",40.0,1926.0,1.0,7.2,3.9,914 47 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3056250008.0,40.6409699,-73.9994019
9624759,3056250011,36047011400,Borough Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,,630900,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",27.0,1926.0,1.0,8.0,9.1,926 47 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3056250011.0,40.6408299,-73.9991713
9620530,3056370032,36047010800,Sunset Park,City Council District 38,BK 12 - Borough Park,Brooklyn,New York City,1.0,1.0,1586700,"PARK AFFORDABLE HDFC, AS NOMINEE AND ON  BEHALF",64.0,1930.0,1.0,6.3,6.4,864 49 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3056370032.0,40.6403935,-74.0014701
9526319,3015210065,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,360000,305 SUMPTER LLC,9.0,2018.0,1.0,,,305 Sumpter Street,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015210065.0,40.681071,-73.9127378
9493293,3010510065,36047011700,Park Slope/Carroll Gardens,City Council District 39,BK 07 - Sunset Park,Brooklyn,New York City,1.0,,747000,PROSPECT PLAZA 1 LLC,9.0,2019.0,1.0,,,135 Prospect Avenue,Breakdown available,0.0,2.0,2.0,2.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3010510065.0,40.6666143,-73.994247
9520602,3013320012,36047080600,South Crown Heights,City Council District 40,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1.0,,633600,486 LEFFERTS BH LLC,9.0,2018.0,1.0,,,486 Lefferts Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/940.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013320012.0,40.6624375,-73.945065
9516425,3012247504,36047022100,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,,1091250,681 FRANKLIN AVENUE HOLDINGS LLC,8.0,2015.0,1.0,,,681 Franklin Avenue,Breakdown available,1.0,1.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3012247504.0,40.6752356,-73.956014
9574522,3034080014,36047040100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1.0,1.0,730800,"SUNNY GREEN VALLEY, INC.",8.0,2004.0,2.0,,,984 Halsey Street,Breakdown available,0.0,0.0,0.0,3.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3034080014.0,40.6859142,-73.9146785
9565833,3050850040,36047082000,South Crown Heights,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,1.0,2333700,250 LENOX REALTY LLC,24.0,2019.0,1.0,28.0,7.0,250 Lenox Road,Breakdown available,4.0,4.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3050850040.0,40.6537392,-73.951134
9696249,3067350080,36047076800,Flatbush,City Council District 44,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1.0,,24574050,"VITAGRAPH REIT, LLC (THE)",302.0,2017.0,1.0,,,1263 East 14 Street,Breakdown available,0.0,45.0,46.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3067350080.0,40.6187797,-73.9604133
9560592,3031607503,36047038900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,,1.0,6366600,600 BUSHWICK LLC,66.0,2018.0,1.0,,,594 Bushwick Avenue,Breakdown available,7.0,0.0,13.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3031607503.0,40.6983227,-73.9346455
9560962,3049490031,36047083000,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1.0,1.0,2035800,1270 NY AVE. LLC,39.0,2019.0,1.0,22.3,19.0,1270 New York Avenue,Breakdown available,0.0,12.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3049490031.0,40.6419454,-73.9460332
9526694,3035100024,36047090000,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,295650,2019 EQUITIES LLC,8.0,1930.0,1.0,,,2019 Union Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3035100024.0,40.6669362,-73.9214435
9599740,3048370027,36047081800,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,18993150,SANDY 350 LLC,250.0,2016.0,1.0,,,318 Clarkson Avenue,Breakdown available,27.0,31.0,14.0,3.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3048370027.0,40.6551545,-73.9486066
9557825,3030620036,36047049300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,765450,"187 JOHNSON, LLC",8.0,2018.0,1.0,,,187 Johnson Avenue,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3030620036.0,40.7068686,-73.9424856
9506063,3024477501,36047052500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,28584988,HAVEMEYER OWNER LLC,172.0,2018.0,2.0,,,277 South 5th Street,Breakdown available,19.0,24.0,6.0,5.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3024477501.0,40.7095981,-73.9579247
9491823,3018020013,36047024300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,711000,194 LEXINGTON AVE LLC,8.0,2019.0,1.0,,,194 Lexington Avenue,Breakdown available,0.0,1.0,2.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018020013.0,40.6871223,-73.9537382
9526875,3015720039,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,525150,YBK 2365 LLC,8.0,2015.0,1.0,,,2365 Atlantic Avenue,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015720039.0,40.6764111,-73.906698
9547211,3019410016,36047023300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1007100,FRANKLIN AVENUE GROUP LLC,16.0,2019.0,1.0,,,263 Franklin Avenue,Breakdown available,0.0,3.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019410016.0,40.6904063,-73.9569524
9479394,3014270020,36047035500,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1.0,,2881800,800-830 EMPIRE BLVD LLC,35.0,2019.0,1.0,,,830 Empire Boulevard,Breakdown available,0.0,5.0,6.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014270020.0,40.6634782,-73.9353969
9697552,3067657503,36047054400,Flatbush,City Council District 48,BK 14 - Flatbush/Midwood,Brooklyn,New York City,,,3115800,1590 EAST 19TH STREET LLC,22.0,2019.0,1.0,,,1590 East 19th Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3067657503.0,40.6110704,-73.9550478
9556664,3024630001,36047052700,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,564750,312-314 KEAP LLC,7.0,2018.0,1.0,,,312 Keap Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/970.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3024630001.0,40.7078623,-73.9550295
9558734,3030820012,36047048500,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,819900,216 BOERUM VENTURE LLC,8.0,2016.0,1.0,,,Boerum Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3030820012.0,40.7060462,-73.939114
9628455,3051930021,36047082800,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,328500,EAST 28 TERRACE LLC,7.0,2019.0,1.0,,,336 East 28 Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/974.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051930021.0,40.6421781,-73.9508542
9607638,3051640043,36047051602,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1.0,,796500,481E21 LLC,10.0,2019.0,1.0,,,481 East 21 Street,Breakdown available,0.0,1.0,2.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051640043.0,40.6424994,-73.9582697
9514709,3013870064,36047035900,North Crown Heights/Prospect Heights,City Council District 41,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,,1008900,1603 LINCOLN LLC,13.0,1910.0,2.0,17.0,3.9,1603 Lincoln Place,Breakdown available,3.0,1.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013870064.0,40.6695396,-73.9235241
9481464,3015190004,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,414000,HOWARD GARDENS CORP.,6.0,2018.0,1.0,,,225 Howard Avenue,Breakdown available,0.0,1.0,1.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015190004.0,40.680417,-73.9192284
9532870,3017150014,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,3071250,PARK LANE DEVELOPMENT I LLC,13.0,2019.0,1.0,,,765 Bedford Avenue,Breakdown available,0.0,0.0,0.0,9.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3017150014.0,40.6977676,-73.9564608
9625239,3051080027,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,673200,146 ERASMUS LLC,10.0,2019.0,1.0,,,146 Erasmus Street,Breakdown available,0.0,2.0,1.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051080027.0,40.6494655,-73.9508669
9564211,3027887502,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,1606949,"JAROAH, INC.",5.0,1920.0,1.0,,,710 Grand Street,Breakdown available,0.0,2.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3027887502.0,40.7113572,-73.9443285
9644660,3068000001,36047055200,Sheepshead Bay/Gravesend,City Council District 48,BK 15 - Sheepshead Bay,Brooklyn,New York City,1.0,1.0,2971800,1705 E 17 REALTY LLC,35.0,2019.0,1.0,,,Quebtin Road,Breakdown available,2.0,3.0,6.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3068000001.0,40.6082491,-73.9560113
9532856,3017080065,36047029900,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,724050,15 HUNTERFLY MANAGEMENT LLC,8.0,2019.0,1.0,,,Hunterfly Place,Breakdown available,0.0,1.0,2.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3017080065.0,40.677711,-73.9280645
9540289,3019730039,36047022900,Brooklyn Heights/Fort Greene,City Council District 35,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,633600,102 QUINCY LLC,7.0,2016.0,1.0,,,102 Quincy Street,Breakdown available,0.0,2.0,1.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019730039.0,40.6859763,-73.9571535
9482593,3007820056,36047007800,Sunset Park,City Council District 38,BK 07 - Sunset Park,Brooklyn,New York City,1.0,1.0,1071000,50TH STREET HOUSINGDEVELOPMENT FUND CORP,48.0,1924.0,2.0,8.7,8.4,329 50 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3007820056.0,40.647337,-74.0135568
9568412,3033660041,36047039700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,377550,1140 REALTY GROUP LLC,8.0,2016.0,1.0,,,1140 Bushwick Avenue,Breakdown available,0.0,1.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3033660041.0,40.6891199,-73.9181289
9561551,3031860049,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,964350,STARR PROP LLC,8.0,2017.0,1.0,,,81 Starr Street,Breakdown available,0.0,0.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3031860049.0,40.7020122,-73.9265307
9546379,3019110019,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,1708650,610 MYRTLE LLC,20.0,2019.0,1.0,,,610 Myrtle Avenue,Breakdown available,0.0,6.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019110019.0,40.6939288,-73.9597196
9599891,3042450005,36047119400,East New York/Starrett City,City Council District 42,BK 05 - East New York/Starrett City,Brooklyn,New York City,1.0,1.0,260100,MK 277-275 LLC,6.0,2017.0,1.0,,,275 Milford Street,Breakdown available,0.0,0.0,0.0,2.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3042450005.0,40.6725562,-73.8763063
9513488,3013710005,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,,412650,213 TROY LLC,8.0,2019.0,1.0,,,213 Troy Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1020.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013710005.0,40.6720972,-73.9360699
9513490,3013710007,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,1.0,488700,TROY AVE REALTY LLC,9.0,2019.0,1.0,,,209 Troy Avenue,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013710007.0,40.6722289,-73.936059
9513489,3013710006,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,,360900,TROY AVE REALTY LLC,7.0,2019.0,1.0,,,211 Troy Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1020.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013710006.0,40.6721603,-73.9360663
9638387,3054280016,36047048200,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1.0,1.0,3081600,206-210 PARKVILLE AVENUE REALTY LLC,43.0,2020.0,1.0,26.5,13.3,206-210 Parkville Avenue,Breakdown available,0.0,9.0,4.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3054280016.0,40.630956,-73.9707927
9514711,3013870066,36047035900,North Crown Heights/Prospect Heights,City Council District 41,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,,326250,YC LINCOLN LLC,9.0,1910.0,2.0,,,1597 Lincoln Place,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013870066.0,40.6695507,-73.9237043
9527550,3015430014,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,377550,102 SOMERS ST LLC,8.0,2017.0,1.0,,,102 Somers Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015430014.0,40.6789288,-73.9076319
9566265,3030730014,36047049300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,1078650,BOERUM JOHNSON LLC,10.0,2019.0,1.0,,,Bushwick Place,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3030730014.0,40.706403,-73.9391677
9629368,3052140060,36047082800,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,1282050,486 E 28 LLC,22.0,2019.0,1.0,18.4,11.2,486 East 28 Street,Breakdown available,0.0,7.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3052140060.0,40.6387579,-73.9504856
9552794,3022177505,36047053700,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,,,1733580,YESH PROPERTIES LLC,11.0,2019.0,1.0,,,85-87 Rutledge Street,Breakdown available,0.0,0.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3022177505.0,40.7008867,-73.9593295
9605504,3050830024,36047079602,South Crown Heights,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1.0,,4106700,53 CAMBRIDGE 26 LLC,30.0,2017.0,1.0,,,2155 Caton Avenue,Breakdown available,0.0,4.0,5.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3050830024.0,40.6533167,-73.9585404
9534991,3018070001,36047024300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,3758400,BEDFORD & GATES REALTY ASSOCIATES LLC,48.0,2018.0,1.0,,,325 Gates Avenue,Breakdown available,5.0,5.0,5.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018070001.0,40.6860877,-73.9541319
9566564,3033230001,36047041700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,6480000,KRE BKLYNER 93 LINDEN LLC,68.0,2019.0,1.0,,,93 Linden Street,Breakdown available,2.0,16.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3033230001.0,40.6928242,-73.9204827
9572978,3033680018,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1.0,,512550,1098 MADISON VILLA LLC,8.0,2017.0,1.0,,,1098 Madison Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3033680018.0,40.6916326,-73.916092
9567614,3032430054,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,504450,81 STOCKHOLM GROUP LLC,8.0,2018.0,1.0,,,83 Stockholm Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032430054.0,40.6972027,-73.9253964
9511849,3027790031,36047051300,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1.0,,1150650,555 GRAND LLC,12.0,1920.0,1.0,38.3,17.5,555 Grand Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3027790031.0,40.7113732,-73.9493207
9625234,3051080020,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,627300,124 ERASMUS HOLDINGS LLC,10.0,2019.0,1.0,,,124 Erasmus Street,Breakdown available,1.0,1.0,1.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051080020.0,40.6494466,-73.9514831
9567385,3032800052,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1.0,,2846250,"HARMAN SERVICE, INC.",32.0,1931.0,1.0,,,377 Harman Street,Breakdown available,0.0,8.0,2.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032800052.0,40.7017316,-73.9174317
9569022,3031940048,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,793800,893 WILLOUGHBY RESIDENCE LLC,10.0,2019.0,2.0,,,893 Willoughby Avenue,Breakdown available,0.0,1.0,2.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3031940048.0,40.6962577,-73.9330067
9557658,3048130053,36047087401,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1.0,,359100,741 FENIMORE LLC,6.0,2019.0,1.0,,,739 Fenimore Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1074.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3048130053.0,40.6596863,-73.9379524
9521986,3013680074,36047034700,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1.0,1.0,3031200,PARK AND PROSPECT LLC,52.0,2019.0,1.0,24.3,12.2,1494 Prospect Place,Breakdown available,0.0,8.0,8.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3013680074.0,40.6725996,-73.9270895
9565776,3033040007,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,648900,18A BLEECKER STREET LLC,8.0,2017.0,1.0,,,18a Bleecker Street,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3033040007.0,40.6930729,-73.922884
9497751,3019490033,36047023300,Bedford Stuyvesant,City Council District 35,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,663300,FAB LAFAYETTE REALTY LLC,8.0,2018.0,1.0,,,436 Lafayette Avenue,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3019490033.0,40.6888943,-73.9578548
9562664,3032180047,36047042300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,1821600,705 BUSHWICK INC.,24.0,2017.0,1.0,,,705 Hart Street,Breakdown available,0.0,5.0,3.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032180047.0,40.6994727,-73.9255057
9625241,3051080031,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,618300,156 ERASMUS STREET BSD LLC,10.0,2019.0,1.0,,,156 Erasmus Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1042.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051080031.0,40.6494791,-73.9504993
9625242,3051080032,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1.0,,617850,160 ERASMUS STREET BSD LLC,10.0,2019.0,1.0,,,160 Erasmus Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1042.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3051080032.0,40.6494818,-73.9504128
9524726,3014620058,36047036300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,400050,1709 PARK PLACE LLC,8.0,2019.0,1.0,,,Park Place,Breakdown available,0.0,3.0,0.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014620058.0,40.6720822,-73.9207561
9462835,3006430011,36047014500,Sunset Park,City Council District 38,BK 07 - Sunset Park,Brooklyn,New York City,1.0,,2625300,21ST DEVELOPMENT GROUP LLC,26.0,2017.0,1.0,,,186 21 Street,Breakdown available,0.0,4.0,4.0,0.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3006430011.0,40.662165,-73.995235
